"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"District of Columbia"	"11"	"25 to 29"	"25 to 29"	"2015"	"2015"	81416
	"District of Columbia"	"11"	"25 to 29"	"25 to 29"	"2016"	"2016"	82573
	"District of Columbia"	"11"	"25 to 29"	"25 to 29"	"2017"	"2017"	83447
"Total"	"District of Columbia"	"11"	"25 to 29"	"25 to 29"			631858
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2010"	"2010"	56232
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2011"	"2011"	61194
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2012"	"2012"	65658
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2013"	"2013"	69902
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2014"	"2014"	72452
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2015"	"2015"	74986
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2016"	"2016"	77550
	"District of Columbia"	"11"	"30 to 34"	"30 to 34"	"2017"	"2017"	79155
"Total"	"District of Columbia"	"11"	"30 to 34"	"30 to 34"			557129
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2010"	"2010"	43226
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2011"	"2011"	43953
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2012"	"2012"	45482
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2013"	"2013"	47841
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2014"	"2014"	50541
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2015"	"2015"	53801
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2016"	"2016"	57332
	"District of Columbia"	"11"	"35 to 39"	"35 to 39"	"2017"	"2017"	59943
"Total"	"District of Columbia"	"11"	"35 to 39"	"35 to 39"			402119
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2010"	"2010"	38038
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2011"	"2011"	39409
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2012"	"2012"	40519
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2013"	"2013"	41220
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2014"	"2014"	41538
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2015"	"2015"	41605
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2016"	"2016"	41397
	"District of Columbia"	"11"	"40 to 44"	"40 to 44"	"2017"	"2017"	42095
"Total"	"District of Columbia"	"11"	"40 to 44"	"40 to 44"			325821
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2010"	"2010"	38619
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2011"	"2011"	38694
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2012"	"2012"	38383
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2013"	"2013"	38088
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2014"	"2014"	37725
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2015"	"2015"	37843
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2016"	"2016"	38637
	"District of Columbia"	"11"	"45 to 49"	"45 to 49"	"2017"	"2017"	38821
"Total"	"District of Columbia"	"11"	"45 to 49"	"45 to 49"			306810
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2010"	"2010"	37269
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2011"	"2011"	37660
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2012"	"2012"	37932
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2013"	"2013"	38559
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2014"	"2014"	38871
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2015"	"2015"	38763
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2016"	"2016"	38359
	"District of Columbia"	"11"	"50 to 54"	"50 to 54"	"2017"	"2017"	37394
"Total"	"District of Columbia"	"11"	"50 to 54"	"50 to 54"			304807
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2010"	"2010"	34489
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2011"	"2011"	35313
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2012"	"2012"	35935
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2013"	"2013"	36612
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2014"	"2014"	36694
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2015"	"2015"	36856
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2016"	"2016"	37003
	"District of Columbia"	"11"	"55 to 59"	"55 to 59"	"2017"	"2017"	36638
"Total"	"District of Columbia"	"11"	"55 to 59"	"55 to 59"			289540
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2010"	"2010"	30053
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2011"	"2011"	31498
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2012"	"2012"	31715
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2013"	"2013"	32033
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2014"	"2014"	32557
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2015"	"2015"	32972
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2016"	"2016"	33235
	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"	"2017"	"2017"	33489
"Total"	"District of Columbia"	"11"	"60 to 64 "	"60 to 64"			257552
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2010"	"2010"	21619
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2011"	"2011"	22120
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2012"	"2012"	23644
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2013"	"2013"	24794
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2014"	"2014"	25989
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2015"	"2015"	27169
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2016"	"2016"	28255
	"District of Columbia"	"11"	"65 to 69"	"65 to 69"	"2017"	"2017"	28021
"Total"	"District of Columbia"	"11"	"65 to 69"	"65 to 69"			201611
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2010"	"2010"	15568
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2011"	"2011"	15937
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2012"	"2012"	16578
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2013"	"2013"	17287
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2014"	"2014"	18062
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2015"	"2015"	18724
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2016"	"2016"	19055
	"District of Columbia"	"11"	"70 to 74"	"70 to 74"	"2017"	"2017"	20198
"Total"	"District of Columbia"	"11"	"70 to 74"	"70 to 74"			141409
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2010"	"2010"	11808
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2011"	"2011"	11914
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2012"	"2012"	12104
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2013"	"2013"	12354
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2014"	"2014"	12637
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2015"	"2015"	13068
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2016"	"2016"	13419
	"District of Columbia"	"11"	"75 to 79"	"75 to 79"	"2017"	"2017"	13903
"Total"	"District of Columbia"	"11"	"75 to 79"	"75 to 79"			101207
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2010"	"2010"	9699
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2011"	"2011"	9519
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2012"	"2012"	9388
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2013"	"2013"	9374
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2014"	"2014"	9282
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2015"	"2015"	9279
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2016"	"2016"	9403
	"District of Columbia"	"11"	"80 to 84"	"80 to 84"	"2017"	"2017"	9479
"Total"	"District of Columbia"	"11"	"80 to 84"	"80 to 84"			75423
	"District of Columbia"	"11"	"85+"	"85+"	"2010"	"2010"	10410
	"District of Columbia"	"11"	"85+"	"85+"	"2011"	"2011"	10693
	"District of Columbia"	"11"	"85+"	"85+"	"2012"	"2012"	11038
	"District of Columbia"	"11"	"85+"	"85+"	"2013"	"2013"	11243
	"District of Columbia"	"11"	"85+"	"85+"	"2014"	"2014"	11544
	"District of Columbia"	"11"	"85+"	"85+"	"2015"	"2015"	11814
	"District of Columbia"	"11"	"85+"	"85+"	"2016"	"2016"	11915
	"District of Columbia"	"11"	"85+"	"85+"	"2017"	"2017"	12133
"Total"	"District of Columbia"	"11"	"85+"	"85+"			90790
"Total"	"District of Columbia"	"11"					5222961
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2010"	"2010"	1071477
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2011"	"2011"	1072375
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2012"	"2012"	1072781
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2013"	"2013"	1073054
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2014"	"2014"	1088191
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2015"	"2015"	1109048
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2016"	"2016"	1126865
	"Florida"	"12"	"0 to 4"	"0 to 4"	"2017"	"2017"	1138095
"Total"	"Florida"	"12"	"0 to 4"	"0 to 4"			8751886
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2010"	"2010"	1079177
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2011"	"2011"	1082831
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2012"	"2012"	1097409
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2013"	"2013"	1115360
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2014"	"2014"	1123603
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2015"	"2015"	1133804
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2016"	"2016"	1146149
	"Florida"	"12"	"5 to 9"	"5 to 9"	"2017"	"2017"	1151438
"Total"	"Florida"	"12"	"5 to 9"	"5 to 9"			8929771
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2010"	"2010"	1131042
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2011"	"2011"	1135516
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2012"	"2012"	1135648
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2013"	"2013"	1134271
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2014"	"2014"	1138449
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2015"	"2015"	1145877
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2016"	"2016"	1161087
	"Florida"	"12"	"10 to 14"	"10 to 14"	"2017"	"2017"	1181330
"Total"	"Florida"	"12"	"10 to 14"	"10 to 14"			9163220
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2010"	"2010"	1220939
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2011"	"2011"	1194618
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2012"	"2012"	1175693
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2013"	"2013"	1174648
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2014"	"2014"	1174179
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2015"	"2015"	1185503
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2016"	"2016"	1198540
	"Florida"	"12"	"15 to 19"	"15 to 19"	"2017"	"2017"	1203740
"Total"	"Florida"	"12"	"15 to 19"	"15 to 19"			9527860
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2010"	"2010"	1239488
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2011"	"2011"	1285771
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2012"	"2012"	1313169
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2013"	"2013"	1320411
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2014"	"2014"	1318595
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2015"	"2015"	1302530
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2016"	"2016"	1281767
	"Florida"	"12"	"20 to 24"	"20 to 24"	"2017"	"2017"	1269168
"Total"	"Florida"	"12"	"20 to 24"	"20 to 24"			10330899
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2010"	"2010"	1184563
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2011"	"2011"	1209770
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2012"	"2012"	1232793
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2013"	"2013"	1256627
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2014"	"2014"	1297330
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2015"	"2015"	1346916
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2016"	"2016"	1394249
	"Florida"	"12"	"25 to 29"	"25 to 29"	"2017"	"2017"	1421894
"Total"	"Florida"	"12"	"25 to 29"	"25 to 29"			10344142
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2010"	"2010"	1116679
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2011"	"2011"	1148080
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2012"	"2012"	1179883
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2013"	"2013"	1207418
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2014"	"2014"	1237445
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2015"	"2015"	1265891
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2016"	"2016"	1297507
	"Florida"	"12"	"30 to 34"	"30 to 34"	"2017"	"2017"	1320786
"Total"	"Florida"	"12"	"30 to 34"	"30 to 34"			9773689
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2010"	"2010"	1172527
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2011"	"2011"	1147267
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2012"	"2012"	1140727
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2013"	"2013"	1146350
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2014"	"2014"	1166769
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2015"	"2015"	1203893
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2016"	"2016"	1245171
	"Florida"	"12"	"35 to 39"	"35 to 39"	"2017"	"2017"	1280618
"Total"	"Florida"	"12"	"35 to 39"	"35 to 39"			9503322
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2010"	"2010"	1253003
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2011"	"2011"	1264423
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2012"	"2012"	1270422
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2013"	"2013"	1269688
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2014"	"2014"	1264071
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2015"	"2015"	1251783
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2016"	"2016"	1236780
	"Florida"	"12"	"40 to 44"	"40 to 44"	"2017"	"2017"	1237233
"Total"	"Florida"	"12"	"40 to 44"	"40 to 44"			10047403
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2010"	"2010"	1398738
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2011"	"2011"	1382484
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2012"	"2012"	1359343
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2013"	"2013"	1331097
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2014"	"2014"	1309582
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2015"	"2015"	1312994
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2016"	"2016"	1334113
	"Florida"	"12"	"45 to 49"	"45 to 49"	"2017"	"2017"	1348105
"Total"	"Florida"	"12"	"45 to 49"	"45 to 49"			10776456
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2010"	"2010"	1346870
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2011"	"2011"	1376851
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2012"	"2012"	1392875
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2013"	"2013"	1409670
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2014"	"2014"	1431439
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2015"	"2015"	1440369
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2016"	"2016"	1434721
	"Florida"	"12"	"50 to 54"	"50 to 54"	"2017"	"2017"	1419730
"Total"	"Florida"	"12"	"50 to 54"	"50 to 54"			11252525
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2010"	"2010"	1210248
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2011"	"2011"	1243632
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2012"	"2012"	1280808
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2013"	"2013"	1312208
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2014"	"2014"	1344687
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2015"	"2015"	1382220
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2016"	"2016"	1422246
	"Florida"	"12"	"55 to 59"	"55 to 59"	"2017"	"2017"	1448417
"Total"	"Florida"	"12"	"55 to 59"	"55 to 59"			10644466
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2010"	"2010"	1143149
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2011"	"2011"	1192564
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2012"	"2012"	1179666
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2013"	"2013"	1191764
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2014"	"2014"	1222733
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2015"	"2015"	1262077
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2016"	"2016"	1303453
	"Florida"	"12"	"60 to 64 "	"60 to 64"	"2017"	"2017"	1349211
"Total"	"Florida"	"12"	"60 to 64 "	"60 to 64"			9844617
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2010"	"2010"	964905
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2011"	"2011"	990691
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2012"	"2012"	1067134
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2013"	"2013"	1104226
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2014"	"2014"	1153154
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2015"	"2015"	1206706
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2016"	"2016"	1263616
	"Florida"	"12"	"65 to 69"	"65 to 69"	"2017"	"2017"	1256319
"Total"	"Florida"	"12"	"65 to 69"	"65 to 69"			9006751
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2010"	"2010"	773953
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2011"	"2011"	797544
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2012"	"2012"	831922
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2013"	"2013"	884733
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2014"	"2014"	925736
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2015"	"2015"	965308
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2016"	"2016"	1000913
	"Florida"	"12"	"70 to 74"	"70 to 74"	"2017"	"2017"	1086197
"Total"	"Florida"	"12"	"70 to 74"	"70 to 74"			7266306
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2010"	"2010"	616422
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2011"	"2011"	625939
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2012"	"2012"	640425
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2013"	"2013"	662760
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2014"	"2014"	690565
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2015"	"2015"	715691
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2016"	"2016"	744385
	"Florida"	"12"	"75 to 79"	"75 to 79"	"2017"	"2017"	781063
"Total"	"Florida"	"12"	"75 to 79"	"75 to 79"			5477250
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2010"	"2010"	484583
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2011"	"2011"	490965
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2012"	"2012"	494674
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2013"	"2013"	496888
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2014"	"2014"	499504
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2015"	"2015"	508723
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2016"	"2016"	520835
	"Florida"	"12"	"80 to 84"	"80 to 84"	"2017"	"2017"	535504
"Total"	"Florida"	"12"	"80 to 84"	"80 to 84"			4031676
	"Florida"	"12"	"85+"	"85+"	"2010"	"2010"	438698
	"Florida"	"12"	"85+"	"85+"	"2011"	"2011"	456048
	"Florida"	"12"	"85+"	"85+"	"2012"	"2012"	475955
	"Florida"	"12"	"85+"	"85+"	"2013"	"2013"	493754
	"Florida"	"12"	"85+"	"85+"	"2014"	"2014"	511715
	"Florida"	"12"	"85+"	"85+"	"2015"	"2015"	529234
	"Florida"	"12"	"85+"	"85+"	"2016"	"2016"	544192
	"Florida"	"12"	"85+"	"85+"	"2017"	"2017"	555552
"Total"	"Florida"	"12"	"85+"	"85+"			4005148
"Total"	"Florida"	"12"					158677387
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2010"	"2010"	684785
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2011"	"2011"	679596
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2012"	"2012"	671494
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2013"	"2013"	661418
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2014"	"2014"	658572
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2015"	"2015"	659468
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2016"	"2016"	660269
	"Georgia"	"13"	"0 to 4"	"0 to 4"	"2017"	"2017"	660313
"Total"	"Georgia"	"13"	"0 to 4"	"0 to 4"			5335915
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2010"	"2010"	694408
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2011"	"2011"	694994
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2012"	"2012"	698869
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2013"	"2013"	703090
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2014"	"2014"	702391
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2015"	"2015"	701427
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2016"	"2016"	698738
	"Georgia"	"13"	"5 to 9"	"5 to 9"	"2017"	"2017"	693368
"Total"	"Georgia"	"13"	"5 to 9"	"5 to 9"			5587285
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2010"	"2010"	691546
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2011"	"2011"	699703
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2012"	"2012"	703046
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2013"	"2013"	705888
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2014"	"2014"	710130
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2015"	"2015"	710817
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2016"	"2016"	715197
	"Georgia"	"13"	"10 to 14"	"10 to 14"	"2017"	"2017"	722364
"Total"	"Georgia"	"13"	"10 to 14"	"10 to 14"			5658691
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2010"	"2010"	709848
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2011"	"2011"	703207
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2012"	"2012"	699103
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2013"	"2013"	695041
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2014"	"2014"	697007
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2015"	"2015"	707043
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2016"	"2016"	716597
	"Georgia"	"13"	"15 to 19"	"15 to 19"	"2017"	"2017"	723736
"Total"	"Georgia"	"13"	"15 to 19"	"15 to 19"			5651582
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2010"	"2010"	684352
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2011"	"2011"	703055
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2012"	"2012"	723564
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2013"	"2013"	728256
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2014"	"2014"	733521
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2015"	"2015"	731064
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2016"	"2016"	722810
	"Georgia"	"13"	"20 to 24"	"20 to 24"	"2017"	"2017"	718348
"Total"	"Georgia"	"13"	"20 to 24"	"20 to 24"			5744970
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2010"	"2010"	673678
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2011"	"2011"	674875
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2012"	"2012"	677475
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2013"	"2013"	679409
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2014"	"2014"	694761
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2015"	"2015"	713445
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2016"	"2016"	735430
	"Georgia"	"13"	"25 to 29"	"25 to 29"	"2017"	"2017"	755708
"Total"	"Georgia"	"13"	"25 to 29"	"25 to 29"			5604781
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2010"	"2010"	664203
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2011"	"2011"	674878
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2012"	"2012"	682179
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2013"	"2013"	685364
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2014"	"2014"	687413
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2015"	"2015"	687969
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2016"	"2016"	691671
	"Georgia"	"13"	"30 to 34"	"30 to 34"	"2017"	"2017"	697618
"Total"	"Georgia"	"13"	"30 to 34"	"30 to 34"			5471295
	"Georgia"	"13"	"35 to 39"	"35 to 39"	"2010"	"2010"	693777
	"Georgia"	"13"	"35 to 39"	"35 to 39"	"2011"	"2011"	672408
	"Georgia"	"13"	"35 to 39"	"35 to 39"	"2012"	"2012"	661405
	"Georgia"	"13"	"35 to 39"	"35 to 39"	"2013"	"2013"	657599
